1.700000000000000000e+02,1.000000000000000000e+03,3.414830000000000000e+05
1.700000000000000000e+02,1.003000000000000000e+03,3.430640000000000000e+05
1.700000000000000000e+02,1.006000000000000000e+03,3.446370000000000000e+05
1.700000000000000000e+02,1.009000000000000000e+03,3.462030000000000000e+05
1.700000000000000000e+02,1.012000000000000000e+03,3.477610000000000000e+05
1.700000000000000000e+02,1.015000000000000000e+03,3.493120000000000000e+05
1.700000000000000000e+02,1.018000000000000000e+03,3.508540000000000000e+05
1.700000000000000000e+02,1.021000000000000000e+03,3.523900000000000000e+05
1.700000000000000000e+02,1.024000000000000000e+03,3.539170000000000000e+05
1.700000000000000000e+02,1.027000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.030000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.033000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.036000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.039000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.042000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.045000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.048000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.051000000000000000e+03,3.600000000000000000e+05
1.700000000000000000e+02,1.054000000000000000e+03,1.597500000000000000e+04
1.700000000000000000e+02,1.057000000000000000e+03,1.974800000000000000e+04
1.700000000000000000e+02,1.060000000000000000e+03,1.977200000000000000e+04
1.700000000000000000e+02,1.063000000000000000e+03,1.979500000000000000e+04
1.700000000000000000e+02,1.066000000000000000e+03,1.981900000000000000e+04
1.700000000000000000e+02,1.069000000000000000e+03,1.984300000000000000e+04
1.700000000000000000e+02,1.072000000000000000e+03,1.986600000000000000e+04
1.700000000000000000e+02,1.075000000000000000e+03,1.988900000000000000e+04
1.700000000000000000e+02,1.078000000000000000e+03,1.991300000000000000e+04
1.700000000000000000e+02,1.081000000000000000e+03,1.993600000000000000e+04
1.700000000000000000e+02,1.084000000000000000e+03,1.995900000000000000e+04
1.700000000000000000e+02,1.087000000000000000e+03,1.998200000000000000e+04
1.700000000000000000e+02,1.090000000000000000e+03,2.535800000000000000e+04
1.700000000000000000e+02,1.093000000000000000e+03,2.539200000000000000e+04
1.700000000000000000e+02,1.096000000000000000e+03,2.542500000000000000e+04
1.700000000000000000e+02,1.099000000000000000e+03,2.545900000000000000e+04
1.700000000000000000e+02,1.102000000000000000e+03,2.549300000000000000e+04
1.700000000000000000e+02,1.105000000000000000e+03,2.552600000000000000e+04
1.700000000000000000e+02,1.108000000000000000e+03,2.555900000000000000e+04
1.700000000000000000e+02,1.111000000000000000e+03,2.559300000000000000e+04
1.700000000000000000e+02,1.114000000000000000e+03,2.562600000000000000e+04
1.700000000000000000e+02,1.117000000000000000e+03,2.565900000000000000e+04
1.700000000000000000e+02,1.120000000000000000e+03,7.681000000000000000e+03
1.700000000000000000e+02,1.123000000000000000e+03,7.688000000000000000e+03
1.700000000000000000e+02,1.126000000000000000e+03,9.227000000000000000e+03
1.700000000000000000e+02,1.129000000000000000e+03,9.235000000000000000e+03
1.700000000000000000e+02,1.132000000000000000e+03,9.243000000000000000e+03
1.700000000000000000e+02,1.135000000000000000e+03,9.251000000000000000e+03
1.700000000000000000e+02,1.138000000000000000e+03,9.259000000000000000e+03
1.700000000000000000e+02,1.141000000000000000e+03,9.267000000000000000e+03
1.700000000000000000e+02,1.144000000000000000e+03,9.275000000000000000e+03
1.700000000000000000e+02,1.147000000000000000e+03,9.283000000000000000e+03
1.700000000000000000e+02,1.150000000000000000e+03,9.291000000000000000e+03
1.700000000000000000e+02,1.153000000000000000e+03,9.299000000000000000e+03
1.700000000000000000e+02,1.156000000000000000e+03,9.307000000000000000e+03
1.700000000000000000e+02,1.159000000000000000e+03,9.315000000000000000e+03
1.700000000000000000e+02,1.162000000000000000e+03,1.122700000000000000e+04
1.700000000000000000e+02,1.165000000000000000e+03,1.123600000000000000e+04
1.700000000000000000e+02,1.168000000000000000e+03,1.124600000000000000e+04
1.700000000000000000e+02,1.171000000000000000e+03,1.125500000000000000e+04
1.700000000000000000e+02,1.174000000000000000e+03,1.126500000000000000e+04
1.700000000000000000e+02,1.177000000000000000e+03,1.127400000000000000e+04
1.700000000000000000e+02,1.180000000000000000e+03,1.128400000000000000e+04
1.700000000000000000e+02,1.183000000000000000e+03,1.129300000000000000e+04
1.700000000000000000e+02,1.186000000000000000e+03,1.130200000000000000e+04
1.700000000000000000e+02,1.189000000000000000e+03,1.131200000000000000e+04
1.700000000000000000e+02,1.192000000000000000e+03,1.132100000000000000e+04
1.700000000000000000e+02,1.195000000000000000e+03,3.886000000000000000e+03
1.700000000000000000e+02,1.198000000000000000e+03,4.625000000000000000e+03
1.700000000000000000e+02,1.201000000000000000e+03,4.628000000000000000e+03
1.700000000000000000e+02,1.204000000000000000e+03,4.632000000000000000e+03
1.700000000000000000e+02,1.207000000000000000e+03,4.635000000000000000e+03
1.700000000000000000e+02,1.210000000000000000e+03,4.639000000000000000e+03
1.700000000000000000e+02,1.213000000000000000e+03,4.642000000000000000e+03
1.700000000000000000e+02,1.216000000000000000e+03,4.645000000000000000e+03
1.700000000000000000e+02,1.219000000000000000e+03,4.649000000000000000e+03
1.700000000000000000e+02,1.222000000000000000e+03,4.652000000000000000e+03
1.700000000000000000e+02,1.225000000000000000e+03,4.655000000000000000e+03
1.700000000000000000e+02,1.228000000000000000e+03,4.659000000000000000e+03
1.700000000000000000e+02,1.231000000000000000e+03,4.662000000000000000e+03
1.700000000000000000e+02,1.234000000000000000e+03,4.665000000000000000e+03
1.700000000000000000e+02,1.237000000000000000e+03,4.668000000000000000e+03
1.700000000000000000e+02,1.240000000000000000e+03,5.565000000000000000e+03
1.700000000000000000e+02,1.243000000000000000e+03,5.569000000000000000e+03
1.700000000000000000e+02,1.246000000000000000e+03,5.573000000000000000e+03
1.700000000000000000e+02,1.249000000000000000e+03,5.576000000000000000e+03
1.700000000000000000e+02,1.252000000000000000e+03,5.580000000000000000e+03
1.700000000000000000e+02,1.255000000000000000e+03,5.584000000000000000e+03
1.700000000000000000e+02,1.258000000000000000e+03,5.588000000000000000e+03
1.700000000000000000e+02,1.261000000000000000e+03,5.592000000000000000e+03
1.700000000000000000e+02,1.264000000000000000e+03,5.595000000000000000e+03
1.700000000000000000e+02,1.267000000000000000e+03,5.599000000000000000e+03
1.700000000000000000e+02,1.270000000000000000e+03,5.603000000000000000e+03
1.700000000000000000e+02,1.273000000000000000e+03,5.607000000000000000e+03
1.700000000000000000e+02,1.276000000000000000e+03,5.610000000000000000e+03
1.700000000000000000e+02,1.279000000000000000e+03,5.614000000000000000e+03
1.700000000000000000e+02,1.282000000000000000e+03,2.003000000000000000e+03
1.700000000000000000e+02,1.285000000000000000e+03,2.376000000000000000e+03
1.700000000000000000e+02,1.288000000000000000e+03,2.377000000000000000e+03
1.700000000000000000e+02,1.291000000000000000e+03,2.379000000000000000e+03
1.700000000000000000e+02,1.294000000000000000e+03,2.380000000000000000e+03
1.700000000000000000e+02,1.297000000000000000e+03,2.382000000000000000e+03
1.730000000000000000e+02,1.000000000000000000e+03,3.321850000000000000e+05
1.730000000000000000e+02,1.003000000000000000e+03,3.337850000000000000e+05
1.730000000000000000e+02,1.006000000000000000e+03,3.353770000000000000e+05
1.730000000000000000e+02,1.009000000000000000e+03,3.369600000000000000e+05
1.730000000000000000e+02,1.012000000000000000e+03,3.385370000000000000e+05
1.730000000000000000e+02,1.015000000000000000e+03,3.401050000000000000e+05
1.730000000000000000e+02,1.018000000000000000e+03,3.416660000000000000e+05
1.730000000000000000e+02,1.021000000000000000e+03,3.432190000000000000e+05
1.730000000000000000e+02,1.024000000000000000e+03,3.447640000000000000e+05
1.730000000000000000e+02,1.027000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.030000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.033000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.036000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.039000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.042000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.045000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.048000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.051000000000000000e+03,3.600000000000000000e+05
1.730000000000000000e+02,1.054000000000000000e+03,1.586500000000000000e+04
1.730000000000000000e+02,1.057000000000000000e+03,1.960000000000000000e+04
1.730000000000000000e+02,1.060000000000000000e+03,1.962400000000000000e+04
1.730000000000000000e+02,1.063000000000000000e+03,1.964800000000000000e+04
1.730000000000000000e+02,1.066000000000000000e+03,1.967200000000000000e+04
1.730000000000000000e+02,1.069000000000000000e+03,1.969600000000000000e+04
1.730000000000000000e+02,1.072000000000000000e+03,1.971900000000000000e+04
1.730000000000000000e+02,1.075000000000000000e+03,1.974300000000000000e+04
1.730000000000000000e+02,1.078000000000000000e+03,1.976600000000000000e+04
1.730000000000000000e+02,1.081000000000000000e+03,1.978900000000000000e+04
1.730000000000000000e+02,1.084000000000000000e+03,1.981300000000000000e+04
1.730000000000000000e+02,1.087000000000000000e+03,1.983600000000000000e+04
1.730000000000000000e+02,1.090000000000000000e+03,2.514300000000000000e+04
1.730000000000000000e+02,1.093000000000000000e+03,2.517600000000000000e+04
1.730000000000000000e+02,1.096000000000000000e+03,2.521000000000000000e+04
1.730000000000000000e+02,1.099000000000000000e+03,2.524400000000000000e+04
1.730000000000000000e+02,1.102000000000000000e+03,2.527700000000000000e+04
1.730000000000000000e+02,1.105000000000000000e+03,2.531100000000000000e+04
1.730000000000000000e+02,1.108000000000000000e+03,2.534400000000000000e+04
1.730000000000000000e+02,1.111000000000000000e+03,2.537800000000000000e+04
1.730000000000000000e+02,1.114000000000000000e+03,2.541100000000000000e+04
1.730000000000000000e+02,1.117000000000000000e+03,2.544400000000000000e+04
1.730000000000000000e+02,1.120000000000000000e+03,7.637000000000000000e+03
1.730000000000000000e+02,1.123000000000000000e+03,7.643000000000000000e+03
1.730000000000000000e+02,1.126000000000000000e+03,9.173000000000000000e+03
1.730000000000000000e+02,1.129000000000000000e+03,9.181000000000000000e+03
1.730000000000000000e+02,1.132000000000000000e+03,9.189000000000000000e+03
1.730000000000000000e+02,1.135000000000000000e+03,9.197000000000000000e+03
1.730000000000000000e+02,1.138000000000000000e+03,9.206000000000000000e+03
1.730000000000000000e+02,1.141000000000000000e+03,9.214000000000000000e+03
1.730000000000000000e+02,1.144000000000000000e+03,9.222000000000000000e+03
1.730000000000000000e+02,1.147000000000000000e+03,9.230000000000000000e+03
1.730000000000000000e+02,1.150000000000000000e+03,9.238000000000000000e+03
1.730000000000000000e+02,1.153000000000000000e+03,9.246000000000000000e+03
1.730000000000000000e+02,1.156000000000000000e+03,9.254000000000000000e+03
1.730000000000000000e+02,1.159000000000000000e+03,9.262000000000000000e+03
1.730000000000000000e+02,1.162000000000000000e+03,1.116100000000000000e+04
1.730000000000000000e+02,1.165000000000000000e+03,1.117100000000000000e+04
1.730000000000000000e+02,1.168000000000000000e+03,1.118100000000000000e+04
1.730000000000000000e+02,1.171000000000000000e+03,1.119000000000000000e+04
1.730000000000000000e+02,1.174000000000000000e+03,1.120000000000000000e+04
1.730000000000000000e+02,1.177000000000000000e+03,1.120900000000000000e+04
1.730000000000000000e+02,1.180000000000000000e+03,1.121900000000000000e+04
1.730000000000000000e+02,1.183000000000000000e+03,1.122800000000000000e+04
1.730000000000000000e+02,1.186000000000000000e+03,1.123800000000000000e+04
1.730000000000000000e+02,1.189000000000000000e+03,1.124700000000000000e+04
1.730000000000000000e+02,1.192000000000000000e+03,1.125700000000000000e+04
1.730000000000000000e+02,1.195000000000000000e+03,3.866000000000000000e+03
1.730000000000000000e+02,1.198000000000000000e+03,4.601000000000000000e+03
1.730000000000000000e+02,1.201000000000000000e+03,4.604000000000000000e+03
1.730000000000000000e+02,1.204000000000000000e+03,4.608000000000000000e+03
1.730000000000000000e+02,1.207000000000000000e+03,4.611000000000000000e+03
1.730000000000000000e+02,1.210000000000000000e+03,4.615000000000000000e+03
1.730000000000000000e+02,1.213000000000000000e+03,4.618000000000000000e+03
1.730000000000000000e+02,1.216000000000000000e+03,4.621000000000000000e+03
1.730000000000000000e+02,1.219000000000000000e+03,4.625000000000000000e+03
1.730000000000000000e+02,1.222000000000000000e+03,4.628000000000000000e+03
1.730000000000000000e+02,1.225000000000000000e+03,4.631000000000000000e+03
1.730000000000000000e+02,1.228000000000000000e+03,4.635000000000000000e+03
1.730000000000000000e+02,1.231000000000000000e+03,4.638000000000000000e+03
1.730000000000000000e+02,1.234000000000000000e+03,4.641000000000000000e+03
1.730000000000000000e+02,1.237000000000000000e+03,4.645000000000000000e+03
1.730000000000000000e+02,1.240000000000000000e+03,5.536000000000000000e+03
1.730000000000000000e+02,1.243000000000000000e+03,5.540000000000000000e+03
1.730000000000000000e+02,1.246000000000000000e+03,5.544000000000000000e+03
1.730000000000000000e+02,1.249000000000000000e+03,5.548000000000000000e+03
1.730000000000000000e+02,1.252000000000000000e+03,5.552000000000000000e+03
1.730000000000000000e+02,1.255000000000000000e+03,5.556000000000000000e+03
1.730000000000000000e+02,1.258000000000000000e+03,5.560000000000000000e+03
1.730000000000000000e+02,1.261000000000000000e+03,5.564000000000000000e+03
1.730000000000000000e+02,1.264000000000000000e+03,5.567000000000000000e+03
1.730000000000000000e+02,1.267000000000000000e+03,5.571000000000000000e+03
1.730000000000000000e+02,1.270000000000000000e+03,5.575000000000000000e+03
1.730000000000000000e+02,1.273000000000000000e+03,5.579000000000000000e+03
1.730000000000000000e+02,1.276000000000000000e+03,5.583000000000000000e+03
1.730000000000000000e+02,1.279000000000000000e+03,5.586000000000000000e+03
1.730000000000000000e+02,1.282000000000000000e+03,1.994000000000000000e+03
1.730000000000000000e+02,1.285000000000000000e+03,2.365000000000000000e+03
1.730000000000000000e+02,1.288000000000000000e+03,2.366000000000000000e+03
1.730000000000000000e+02,1.291000000000000000e+03,2.368000000000000000e+03
1.730000000000000000e+02,1.294000000000000000e+03,2.369000000000000000e+03
1.730000000000000000e+02,1.297000000000000000e+03,2.371000000000000000e+03
1.760000000000000000e+02,1.000000000000000000e+03,3.229440000000000000e+05
1.760000000000000000e+02,1.003000000000000000e+03,3.245610000000000000e+05
1.760000000000000000e+02,1.006000000000000000e+03,3.261710000000000000e+05
1.760000000000000000e+02,1.009000000000000000e+03,3.277730000000000000e+05
1.760000000000000000e+02,1.012000000000000000e+03,3.293670000000000000e+05
1.760000000000000000e+02,1.015000000000000000e+03,3.309530000000000000e+05
1.760000000000000000e+02,1.018000000000000000e+03,3.325310000000000000e+05
1.760000000000000000e+02,1.021000000000000000e+03,3.341020000000000000e+05
1.760000000000000000e+02,1.024000000000000000e+03,3.356650000000000000e+05
1.760000000000000000e+02,1.027000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.030000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.033000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.036000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.039000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.042000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.045000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.048000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.051000000000000000e+03,3.600000000000000000e+05
1.760000000000000000e+02,1.054000000000000000e+03,1.575500000000000000e+04
1.760000000000000000e+02,1.057000000000000000e+03,1.945400000000000000e+04
1.760000000000000000e+02,1.060000000000000000e+03,1.947800000000000000e+04
1.760000000000000000e+02,1.063000000000000000e+03,1.950200000000000000e+04
1.760000000000000000e+02,1.066000000000000000e+03,1.952600000000000000e+04
1.760000000000000000e+02,1.069000000000000000e+03,1.955000000000000000e+04
1.760000000000000000e+02,1.072000000000000000e+03,1.957400000000000000e+04
1.760000000000000000e+02,1.075000000000000000e+03,1.959800000000000000e+04
1.760000000000000000e+02,1.078000000000000000e+03,1.962100000000000000e+04
1.760000000000000000e+02,1.081000000000000000e+03,1.964500000000000000e+04
1.760000000000000000e+02,1.084000000000000000e+03,1.966800000000000000e+04
1.760000000000000000e+02,1.087000000000000000e+03,1.969100000000000000e+04
1.760000000000000000e+02,1.090000000000000000e+03,2.493100000000000000e+04
1.760000000000000000e+02,1.093000000000000000e+03,2.496400000000000000e+04
1.760000000000000000e+02,1.096000000000000000e+03,2.499800000000000000e+04
1.760000000000000000e+02,1.099000000000000000e+03,2.503200000000000000e+04
1.760000000000000000e+02,1.102000000000000000e+03,2.506600000000000000e+04
1.760000000000000000e+02,1.105000000000000000e+03,2.509900000000000000e+04
1.760000000000000000e+02,1.108000000000000000e+03,2.513300000000000000e+04
1.760000000000000000e+02,1.111000000000000000e+03,2.516600000000000000e+04
1.760000000000000000e+02,1.114000000000000000e+03,2.519900000000000000e+04
1.760000000000000000e+02,1.117000000000000000e+03,2.523200000000000000e+04
1.760000000000000000e+02,1.120000000000000000e+03,7.592000000000000000e+03
1.760000000000000000e+02,1.123000000000000000e+03,7.599000000000000000e+03
1.760000000000000000e+02,1.126000000000000000e+03,9.119000000000000000e+03
1.760000000000000000e+02,1.129000000000000000e+03,9.127000000000000000e+03
1.760000000000000000e+02,1.132000000000000000e+03,9.136000000000000000e+03
1.760000000000000000e+02,1.135000000000000000e+03,9.144000000000000000e+03
1.760000000000000000e+02,1.138000000000000000e+03,9.152000000000000000e+03
1.760000000000000000e+02,1.141000000000000000e+03,9.160000000000000000e+03
1.760000000000000000e+02,1.144000000000000000e+03,9.169000000000000000e+03
1.760000000000000000e+02,1.147000000000000000e+03,9.177000000000000000e+03
1.760000000000000000e+02,1.150000000000000000e+03,9.185000000000000000e+03
1.760000000000000000e+02,1.153000000000000000e+03,9.193000000000000000e+03
1.760000000000000000e+02,1.156000000000000000e+03,9.201000000000000000e+03
1.760000000000000000e+02,1.159000000000000000e+03,9.209000000000000000e+03
1.760000000000000000e+02,1.162000000000000000e+03,1.109600000000000000e+04
1.760000000000000000e+02,1.165000000000000000e+03,1.110600000000000000e+04
1.760000000000000000e+02,1.168000000000000000e+03,1.111600000000000000e+04
1.760000000000000000e+02,1.171000000000000000e+03,1.112600000000000000e+04
1.760000000000000000e+02,1.174000000000000000e+03,1.113500000000000000e+04
1.760000000000000000e+02,1.177000000000000000e+03,1.114500000000000000e+04
1.760000000000000000e+02,1.180000000000000000e+03,1.115500000000000000e+04
1.760000000000000000e+02,1.183000000000000000e+03,1.116400000000000000e+04
1.760000000000000000e+02,1.186000000000000000e+03,1.117400000000000000e+04
1.760000000000000000e+02,1.189000000000000000e+03,1.118300000000000000e+04
1.760000000000000000e+02,1.192000000000000000e+03,1.119300000000000000e+04
1.760000000000000000e+02,1.195000000000000000e+03,3.845000000000000000e+03
1.760000000000000000e+02,1.198000000000000000e+03,4.577000000000000000e+03
1.760000000000000000e+02,1.201000000000000000e+03,4.580000000000000000e+03
1.760000000000000000e+02,1.204000000000000000e+03,4.584000000000000000e+03
1.760000000000000000e+02,1.207000000000000000e+03,4.587000000000000000e+03
1.760000000000000000e+02,1.210000000000000000e+03,4.591000000000000000e+03
1.760000000000000000e+02,1.213000000000000000e+03,4.594000000000000000e+03
1.760000000000000000e+02,1.216000000000000000e+03,4.598000000000000000e+03
1.760000000000000000e+02,1.219000000000000000e+03,4.601000000000000000e+03
1.760000000000000000e+02,1.222000000000000000e+03,4.604000000000000000e+03
1.760000000000000000e+02,1.225000000000000000e+03,4.608000000000000000e+03
1.760000000000000000e+02,1.228000000000000000e+03,4.611000000000000000e+03
1.760000000000000000e+02,1.231000000000000000e+03,4.615000000000000000e+03
1.760000000000000000e+02,1.234000000000000000e+03,4.618000000000000000e+03
1.760000000000000000e+02,1.237000000000000000e+03,4.621000000000000000e+03
1.760000000000000000e+02,1.240000000000000000e+03,5.508000000000000000e+03
1.760000000000000000e+02,1.243000000000000000e+03,5.512000000000000000e+03
1.760000000000000000e+02,1.246000000000000000e+03,5.516000000000000000e+03
1.760000000000000000e+02,1.249000000000000000e+03,5.520000000000000000e+03
1.760000000000000000e+02,1.252000000000000000e+03,5.524000000000000000e+03
1.760000000000000000e+02,1.255000000000000000e+03,5.528000000000000000e+03
1.760000000000000000e+02,1.258000000000000000e+03,5.532000000000000000e+03
1.760000000000000000e+02,1.261000000000000000e+03,5.536000000000000000e+03
